wanr,waid,classid,sdauftragsnr,sdpositionsnr,sdmaterialnr,kcauftragsnr,kcposnr,pspelement,posnr,dnvl,Rohrlaenge,rohrquali,Rohranfang,Rohrende,strdeleid,Rohrdurchmesser,AnzahlRohre,beschbez,Nippel,Bohrung,Muffe
147042,518210,StrangrohrData,800312,40,400020,4200246277,40,1028006000,4.3,40,6670,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,40,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147057,518421,StrangrohrData,800692,40,400020,4200246707,40,1027897000,122,50,6001,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
147058,518424,StrangrohrData,800692,50,400020,4200246707,50,1027897000,105,40,6001,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,14,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,14
147179,519827,StrangrohrData,4420005339,10,400040,4200249699,10,0000000000,1,40,4820,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,6,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
147183,520338,VerteilerData,804009,40,400010,4200249795,40,1027766000,V2,65,3700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147183,520339,VerteilerData,804009,40,400010,4200249795,40,1027766000,V1,65,3700,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147183,520336,VerteilerData,804009,40,400010,4200249795,40,1027766000,V4,65,5100,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
147183,520337,VerteilerData,804009,40,400010,4200249795,40,1027766000,V3,65,5100,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147188,520299,StrangrohrData,804106,40,400020,4200249882,40,1028474000,B7,32,6266,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,90,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,90
147188,520297,StrangrohrData,804106,40,400020,4200249882,40,1028474000,A2,32,6266,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,60,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,60
147188,520298,StrangrohrData,804106,40,400020,4200249882,40,1028474000,B5,32,6266,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,9,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,9
147192,520462,StrangrohrData,804183,30,400020,4200249968,30,1020108000,08-13,65,2245,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147192,520461,StrangrohrData,804183,30,400020,4200249968,30,1020108000,08-01,65,3421,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147192,520460,StrangrohrData,804183,30,400020,4200249968,30,1020108000,08-08,65,3721,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147195,520503,StrangrohrData,804183,60,400020,4200249968,60,1020108000,08-13,65,2245,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147195,520502,StrangrohrData,804183,60,400020,4200249968,60,1020108000,08-01,65,3421,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147195,520501,StrangrohrData,804183,60,400020,4200249968,60,1020108000,08-08,65,3721,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147199,520563,StrangrohrData,804183,140,400020,4200249968,140,1020108000,09-30,65,3498,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147199,520562,StrangrohrData,804183,140,400020,4200249968,140,1020108000,09-29,65,4498,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147199,520561,StrangrohrData,804183,140,400020,4200249968,140,1020108000,09-32,65,4621,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147199,520560,StrangrohrData,804183,140,400020,4200249968,140,1020108000,09-31,65,4671,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147248,521139,StrangrohrData,805757,60,400020,4200251396,60,1028330000,S9,50,3946,"DINEN10255-Fe -glatt Gewinderohr",Gewinde,Scheibe,"RobbiMuffe (6)",50,7,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,14
147253,521235,StrangrohrData,805820,30,400020,4200251478,30,1027436000,8,40,7500,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
147265,521429,StrangrohrData,806092,10,400020,4200251746,10,1028045000,12A,32,6288,"DINEN10217-1-Fe -glatt",Scheibe,Nut,NULL,32,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
147265,521430,StrangrohrData,806092,10,400020,4200251746,10,1028045000,8A,32,6455,"DINEN10217-1-Fe -glatt",Nut,Scheibe,NULL,32,6,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,24
147278,521562,StrangrohrData,806353,30,400020,4200251931,30,1027870000,06,40,6257,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,56,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,56
147278,521561,StrangrohrData,806353,30,400020,4200251931,30,1027870000,05,40,6530,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,56,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,56
147309,522202,StrangrohrData,807019,20,400020,4200252603,20,1020108000,08-13,65,2245,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147309,522200,StrangrohrData,807019,20,400020,4200252603,20,1020108000,08-01,65,3421,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147309,522201,StrangrohrData,807019,20,400020,4200252603,20,1020108000,08-08,65,3721,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147312,522229,StrangrohrData,807019,50,400020,4200252603,50,1020108000,08-13,65,2245,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147312,522227,StrangrohrData,807019,50,400020,4200252603,50,1020108000,08-01,65,3421,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147312,522228,StrangrohrData,807019,50,400020,4200252603,50,1020108000,08-08,65,3721,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147322,522360,StrangrohrData,807299,30,400020,4200252926,30,1028140000,3,32,2733,"DINEN10217-1-Fe -glatt",Nut,Scheibe,"RobbiMuffe (6)",32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
147333,522570,StrangrohrData,807679,30,400020,4200253238,30,1020108000,09-30,65,3498,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147333,522569,StrangrohrData,807679,30,400020,4200253238,30,1020108000,09-29,65,4498,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147333,522572,StrangrohrData,807679,30,400020,4200253238,30,1020108000,09-32,65,4621,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147333,522571,StrangrohrData,807679,30,400020,4200253238,30,1020108000,09-31,65,4671,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147335,522609,StrangrohrData,807683,20,400020,4200253240,20,1020108000,08-13,65,2245,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147335,522607,StrangrohrData,807683,20,400020,4200253240,20,1020108000,08-01,65,3421,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147335,522608,StrangrohrData,807683,20,400020,4200253240,20,1020108000,08-08,65,3721,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147338,522635,StrangrohrData,807683,50,400020,4200253240,50,1020108000,08-13,65,2245,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147338,522633,StrangrohrData,807683,50,400020,4200253240,50,1020108000,08-01,65,3421,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147338,522634,StrangrohrData,807683,50,400020,4200253240,50,1020108000,08-08,65,3721,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147342,522674,StrangrohrData,807685,30,400020,4200253244,30,1020108000,09-30,65,3498,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147342,522673,StrangrohrData,807685,30,400020,4200253244,30,1020108000,09-29,65,4498,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147342,522676,StrangrohrData,807685,30,400020,4200253244,30,1020108000,09-32,65,4621,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147342,522675,StrangrohrData,807685,30,400020,4200253244,30,1020108000,09-31,65,4671,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147344,522713,StrangrohrData,807687,20,400020,4200253246,20,1020108000,08-13,65,2245,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147344,522711,StrangrohrData,807687,20,400020,4200253246,20,1020108000,08-01,65,3421,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147344,522712,StrangrohrData,807687,20,400020,4200253246,20,1020108000,08-08,65,3721,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147347,522739,StrangrohrData,807687,50,400020,4200253246,50,1020108000,08-13,65,2245,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147347,522737,StrangrohrData,807687,50,400020,4200253246,50,1020108000,08-01,65,3421,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147347,522738,StrangrohrData,807687,50,400020,4200253246,50,1020108000,08-08,65,3721,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147351,522778,StrangrohrData,807689,30,400020,4200253247,30,1020108000,09-30,65,3498,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147351,522777,StrangrohrData,807689,30,400020,4200253247,30,1020108000,09-29,65,4498,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,2
147351,522780,StrangrohrData,807689,30,400020,4200253247,30,1020108000,09-32,65,4621,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147351,522779,StrangrohrData,807689,30,400020,4200253247,30,1020108000,09-31,65,4671,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",65,1,verzinkt,0,0,1
147385,523424,StrangrohrData,809440,20,400020,4200254796,20,1028735000,7,50,7122,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,15,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,15
147450,524464,StrangrohrData,810819,50,400020,4200256101,50,1028271000,S3,32,3029,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,32,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,32
147450,524467,StrangrohrData,810819,50,400020,4200256101,50,1028271000,S6,32,3239,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,32,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,32
147450,524468,StrangrohrData,810819,50,400020,4200256101,50,1028271000,S7,32,4085,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,38,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,38
147450,524463,StrangrohrData,810819,50,400020,4200256101,50,1028271000,S1,32,4295,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,38,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,38
147450,524471,StrangrohrData,810819,50,400020,4200256101,50,1028271000,S14,32,6020,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,6,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
147450,524470,StrangrohrData,810819,50,400020,4200256101,50,1028271000,S10,32,6080,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,28,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,28
147450,524469,StrangrohrData,810819,50,400020,4200256101,50,1028271000,S9,32,6198,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,28,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,28
147489,525085,StrangrohrData,812052,40,400020,4200257187,40,1028696000,5,32,5265,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,17,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,17
147536,525732,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S16,50,10829,"DINEN10255-Fe -glatt Gewinderohr",Nut,Scheibe,"RobbiMuffe (6)",50,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
147536,525736,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S23,50,10829,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147536,525734,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S20,50,10829,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
147536,525746,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S33,50,10977,"DINEN10255-Fe -glatt Gewinderohr",Nut,Scheibe,"RobbiMuffe (6)",50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147536,525744,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S31,50,10977,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
147536,525741,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S28,50,10977,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
147536,525745,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S32,50,10978,"DINEN10255-Fe -glatt Gewinderohr",Nut,Scheibe,"RobbiMuffe (6)",50,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
147536,525739,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S26,50,11010,"DINEN10255-Fe -glatt Gewinderohr",Nut,Scheibe,"RobbiMuffe (6)",50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
147536,525737,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S24,50,11010,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
147536,525738,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S25,50,11011,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
147536,525729,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S13,50,11011,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
147536,525725,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S9,50,11011,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,5,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,5
147536,525728,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S12,50,11011,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
147536,525726,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S10,50,11012,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Nut,"RobbiMuffe (6)",50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
147536,525722,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S6,50,11036,"DINEN10255-Fe -glatt Gewinderohr",Nut,Scheibe,"RobbiMuffe (6)",50,3,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,3
147536,525718,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S2,50,11036,"DINEN10255-Fe -glatt Gewinderohr",Nut,Scheibe,"RobbiMuffe (6)",50,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,1
147536,525721,StrangrohrData,812770,20,400020,4200257835,20,1028588000,S5,50,11037,"DINEN10255-Fe -glatt Gewinderohr",Nut,Scheibe,"RobbiMuffe (6)",50,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
147558,526025,StrangrohrData,813418,20,400020,4200258370,20,1028661000,20,32,8072,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,10,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,20
147560,526035,StrangrohrData,813418,50,400020,4200258370,50,1028661000,150,50,7130,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
147560,526034,StrangrohrData,813418,50,400020,4200258370,50,1028661000,110,50,7833,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,4,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
147612,526793,VerteilerData,814481,20,400020,4200259374,20,1028011000,6,65,7060,"DINEN10217-1-Fe -glatt",Nut,Nut,NULL,65,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
147633,527281,StrangrohrData,815047,60,400020,4200259920,60,1028725000,9,50,6803,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,2,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
147633,527280,StrangrohrData,815047,60,400020,4200259920,60,1028725000,8,50,6803,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
147646,527422,StrangrohrData,815360,200,400020,4200260174,200,1027732000,S3,40,6100,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",40,12,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,12
147733,528671,StrangrohrData,817420,240,400040,4200262193,240,1028846000,2A,50,3595,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
147733,528669,StrangrohrData,817420,240,400040,4200262193,240,1028846000,5B,50,6030,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
147733,528670,StrangrohrData,817420,240,400040,4200262193,240,1028846000,2B,50,6035,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,8,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,8
147750,528892,StrangrohrData,817618,30,400020,4200262228,30,1027858000,HG43,32,4120,"DINEN10217-1-Fe -glatt",Scheibe,Scheibe,"RobbiMuffe gek(7)",32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
147750,528893,StrangrohrData,817618,30,400020,4200262228,30,1027858000,HG46,32,5420,"DINEN10217-1-Fe -glatt",Scheibe,Scheibe,"RobbiMuffe gek(7)",32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,2
147751,528896,StrangrohrData,817618,180,400020,4200262387,180,1027858000,HG47,32,1670,"DINEN10217-1-Fe -glatt",Nut,Scheibe,"RobbiMuffe (6)",32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
147751,528897,StrangrohrData,817618,180,400020,4200262387,180,1027858000,HG48,32,3000,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
147769,529236,StrangrohrData,818159,40,400020,4200262784,40,1028183000,81,50,8000,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,7,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,7
147769,529235,StrangrohrData,818159,40,400020,4200262784,40,1028183000,80,50,8000,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,7,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,7
147769,529234,StrangrohrData,818159,40,400020,4200262784,40,1028183000,79,50,8000,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,7,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,7
147769,529233,StrangrohrData,818159,40,400020,4200262784,40,1028183000,78,50,8000,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,7,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,7
147787,529416,StrangrohrData,818487,460,400020,4200263063,460,1027624000,S2,32,5925,"DINEN10255-Fe -glatt Gewinderohr",Gewinde,Scheibe,"RobbiMuffe (6)",32,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
147787,529417,StrangrohrData,818487,460,400020,4200263063,460,1027624000,S3,32,5925,"DINEN10255-Fe -glatt Gewinderohr",Gewinde,Scheibe,"RobbiMuffe (6)",32,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147787,529418,StrangrohrData,818487,460,400020,4200263063,460,1027624000,S4,32,5925,"DINEN10255-Fe -glatt Gewinderohr",Gewinde,Scheibe,"RobbiMuffe (6)",32,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147858,530281,StrangrohrData,820086,20,400020,4200264510,20,1028872000,BS4,32,2100,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147858,530283,StrangrohrData,820086,20,400020,4200264510,20,1028872000,BS8,32,3091,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147858,530282,StrangrohrData,820086,20,400020,4200264510,20,1028872000,BS6,32,4319,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147858,530280,StrangrohrData,820086,20,400020,4200264510,20,1028872000,BS3,32,4321,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147858,530279,StrangrohrData,820086,20,400020,4200264510,20,1028872000,BS2,32,5360,"DINEN10217-1-Fe -glatt",Scheibe,Nut,"RobbiMuffe (6)",32,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,6
147865,530502,StrangrohrData,820443,60,400020,4200264789,60,1018307000,FLUR4,50,5000,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",50,1,"weiss gepulvert (ähnlich RAL 9010 reinweiss)",0,0,1
147866,531151,StrangrohrData,820460,20,400020,4200264794,20,1028971000,R-S5B,32,6503,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,30,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,30
147866,530524,StrangrohrData,820460,20,400020,4200264794,20,1028971000,R-S5A,32,6503,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,30,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,30
147866,530526,StrangrohrData,820460,20,400020,4200264794,20,1028971000,R-S10,32,6860,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,28,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,28
147866,530525,StrangrohrData,820460,20,400020,4200264794,20,1028971000,R-S9,32,6865,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",32,32,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,32
147874,530636,StrangrohrData,820516,20,400020,4200264835,20,1028430000,TS3,32,5197,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Gewinde,"RobbiMuffe (6)",32,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147874,530635,StrangrohrData,820516,20,400020,4200264835,20,1028430000,TS1,32,5197,"DINEN10255-Fe -glatt Gewinderohr",Scheibe,Gewinde,"RobbiMuffe (6)",32,14,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,14
147877,530666,StrangrohrData,820618,20,400020,4200264939,20,1028907000,WES20,40,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147877,530667,StrangrohrData,820618,20,400020,4200264939,20,1028907000,WES21,40,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,2,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,4
147877,530664,StrangrohrData,820618,20,400020,4200264939,20,1028907000,WES18,40,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147877,530665,StrangrohrData,820618,20,400020,4200264939,20,1028907000,WES19,40,5997,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
147877,530660,StrangrohrData,820618,20,400020,4200264939,20,1028907000,WES13,40,6197,"DINEN10217-1-Fe -glatt",Nut,Nut,"RobbiMuffe (6)",40,1,"rot gepulvert (ähnlich RAL 3000 feuerrot)",0,0,2
